?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q53952859	Q60576892		Q60576113						
Q53952859	Q60576898		Q60576113						
Q53952860	Q56285355		Q60576176						
Q53952860	Q60576865		Q60576176						
Q53952860	Q60576871		Q60576176						
Q53952860	Q60576866		Q60576176						
Q53952860	Q60576869		Q60576176						
Q53952860	Q60580778		Q60576176						
Q53952861	Q56285355		Q60576070						
Q53952861	Q60576685		Q60576070						
Q53952862	Q60576698		Q60578275						
Q53952863	Q60576866		Q60576170						
Q53952867	Q60576668		Q60578275						
Q53952869	Q60576891		Q60576056						
Q53952870	Q60576866		Q60576058						
Q53952871	Q60576883		Q60576178						
Q53952871	Q60576881		Q60576178						
Q53952871	Q60576895		Q60576178						
Q53952873	Q60576891		Q60576046						
Q53952873	Q60576889		Q60576046						
Q53952874	Q56285398		Q60576136						
Q53952875	Q60576893		Q60578252						
Q53952875	Q60576892		Q60578252						
Q53952875	Q60576902		Q60578252						
Q53952875	Q60576903		Q60578252						
Q53952876	Q60576890		Q60576101						
Q53952883	Q60576869		Q60576046						
Q53952884	Q56285355		Q60576145						
Q53952884	Q60581081		Q60576145						
Q53952885	Q60576668		Q60576136						
Q53952885	Q60576685		Q60576136						
Q53952885	Q60576866		Q60576136						
Q53952885	Q60581110		Q60576136						
Q53952886	Q60581123		Q60578256						
Q53952886	Q56285355		Q60578260						
Q53952886	Q56285388		Q60578260						
Q53952886	Q60576870		Q60578260						
Q53952886	Q60576668		Q60578260						
Q53952886	Q60576869		Q60578260						
Q53952886	Q60576872		Q60578260						
Q53952888	Q60576869		Q60578271						
Q53952888	Q60576872		Q60578271						
Q53952889	Q60576891		Q60576096						
Q53952889	Q60576895		Q60576096						
Q53952889	Q60576888		Q60576096						
Q53952890	Q60576889		Q60576154						
Q53952890	Q60576879		Q60576154						
Q53952890	Q60576898		Q60576154						
Q53952891	Q56285355		Q60576045						
Q53952891	Q56285388		Q60576045						
Q53952891	Q60576676		Q60576045						
Q53952891	Q60576867		Q60576045						
Q53952891	Q60576879		Q60576045						
Q53952891	Q60581097		Q60576045						
Q53952891	Q60581123		Q60576045						
Q53952891	Q60581070		Q60576045						
Q53952893	Q60576883		Q60576056						
Q53952893	Q60576890		Q60576056						
Q53952915	Q60576891		Q60576170						
Q53952917	Q60576668		Q60576158						
Q53952922	Q60576891		Q60576094						
Q53952922	Q60576893		Q60576094						
Q53952922	Q60576889		Q60576094						
Q53952922	Q60576895		Q60576094						
Q53952922	Q60576902		Q60576094						
Q53952922	Q60576903		Q60576094						
Q53952922	Q60576894		Q60576094						
Q53952922	Q60576898		Q60576094						
Q53952922	Q60576900		Q60576094						
Q53952922	Q60576899		Q60576094						
Q53952922	Q60576906		Q60576094						
Q53952924	Q60576869		Q60576101						
Q53952925	Q60576873		Q60578260						
Q53952926	Q60576875		Q60576152						
Q53952927	Q60576873		Q60576054						
Q53952927	Q60576876		Q60576054						
Q53952930	Q60576881		Q60576128						
Q53952930	Q60576891		Q60576128						
Q53952930	Q60576892		Q60576128						
Q53952930	Q60576894		Q60576128						
Q53952930	Q60576898		Q60576128						
Q53952931	Q60576890		Q60578274						
Q53952933	Q60576882		Q60576045						
Q53952933	Q60576890		Q60576045						
Q53952933	Q60576903		Q60576045						
Q53952933	Q60576894		Q60576045						
Q53952933	Q60576897		Q60576045						
Q53952933	Q60576905		Q60576045						
Q53952933	Q60576899		Q60576045						
Q53952933	Q60576907		Q60576045						
Q53952933	Q60576910		Q60576045						
Q53952934	Q60576874		Q60576128						
Q53952934	Q60576875		Q60576128						
Q53952937	Q60576867		Q60576084						
Q53952938	Q60576889		Q60576062						
Q53952938	Q60576903		Q60576062						
Q53952938	Q60576897		Q60576062						
Q53952942	Q60576888		Q60576068						
Q53952942	Q60576892		Q60576068						
Q53952944	Q60576889		Q60576060						
Q53952944	Q60576893		Q60576060						
Q53952944	Q60576895		Q60576060						
Q53952944	Q60576890		Q60576060						
Q53952944	Q60576892		Q60576060						
Q53952944	Q60576894		Q60576060						
Q53952944	Q60576898		Q60576060						
Q53952944	Q60576899		Q60576060						
Q53952944	Q60576900		Q60576071						
Q53952945	Q60576890		Q60576017						
Q53952945	Q60576886		Q60576017						
Q53952945	Q60576897		Q60576017						
Q53952947	Q56285398		Q60576139						
Q53952947	Q60576692		Q60576139						
Q53952947	Q60576865		Q60576139						
Q53952947	Q60576871		Q60576139						
Q53952947	Q60576883		Q60576139						
Q53952947	Q60576866		Q60576139						
Q53952947	Q60576888		Q60576139						
Q53952947	Q60576884		Q60576139						
Q53953017	Q60576889		Q60576161						
Q53953022	Q60576865		Q60576118						
Q53953022	Q60576867		Q60576118						
Q53953022	Q60576866		Q60576118						
Q53953022	Q60576874		Q60576118						
Q53953025	Q60576866		Q60576174						
Q53953026	Q60576685		Q60576147						
Q53953028	Q60576885		Q60576049						
Q53953029	Q60576892		Q60578264						
Q53953029	Q60576902		Q60578264						
Q53953029	Q60576900		Q60578264						
Q53953031	Q56285388		Q60578275						
Q53953032	Q60576883		Q60576114						
Q53953033	Q60576891		Q60576086						
Q53953033	Q60576895		Q60576086						
Q53953034	Q60576891		Q60576087						
Q53953034	Q60576900		Q60576087						
Q53953035	Q56285398		Q60576111						
Q53953036	Q60576890		Q60576033						
Q53953037	Q60576871		Q60576138						
Q53953038	Q60576881		Q60576080						
Q53953038	Q60576893		Q60576080						
Q53953039	Q60576902		Q60576130						
Q53953039	Q60576898		Q60576130						
Q53953039	Q60576899		Q60576149						
Q53953039	Q60576889		Q60578275						
Q53953039	Q60576890		Q60578275						
Q53953040	Q60576903		Q60576103						
Q53953040	Q60576898		Q60576103						
Q53953040	Q60576900		Q60576103						
Q53953040	Q60576899		Q60576103						
Q53953040	Q60576909		Q60576103						
Q53953040	Q60576910		Q60576103						
Q53953040	Q60584908		Q60576103						
Q53953040	Q60576889		Q60576168						
Q53953040	Q60576893		Q60576168						
Q53953040	Q60576892		Q60576168						
Q53953041	Q60576881		Q60576161						
Q53953044	Q60576867		Q60576132						
Q53953045	Q60576892		Q60576075						
Q53953050	Q60576883		Q60576128						
Q53953050	Q60576888		Q60576128						
Q53953050	Q60576885		Q60576128						
Q53953050	Q60576889		Q60576128						
Q53953050	Q60576893		Q60576128						
Q53953050	Q60576895		Q60576128						
Q53953050	Q60576890		Q60576128						
Q53953050	Q60576894		Q60576128						
Q53953050	Q60576898		Q60576128						
Q53953050	Q60576901		Q60576128						
Q53953052	Q60576685		Q60576128						
Q53953052	Q60576869		Q60576128						
Q53953054	Q60576883		Q60576058						
Q53953054	Q60576888		Q60576058						
Q53953054	Q60576885		Q60576058						
Q53953054	Q60576891		Q60576058						
Q53953054	Q60576884		Q60576058						
Q53953054	Q60576902		Q60576058						
Q53953054	Q60576898		Q60576058						
Q53953054	Q60576886		Q60576058						
Q53953054	Q60576900		Q60576058						
Q53953054	Q60576901		Q60576058						
Q53953058	Q60576892		Q60576130						
Q53953058	Q60576897		Q60576130						
Q53953058	Q60576904		Q60576130						
Q53953060	Q60576890		Q60576103						
Q53953060	Q60576900		Q60576103						
Q53953063	Q60576888		Q60576133						
Q53953065	Q60576874		Q60578270						
Q53953065	Q60576891		Q60578270						
Q53953065	Q60576869		Q60578270						
Q53953065	Q60581105		Q60578270						
Q53953066	Q60576875		Q60576127						
Q53953067	Q60576889		Q60578271						
Q53953068	Q60576890		Q60576098						
Q53953068	Q60576895		Q60576098						
Q53953068	Q60576898		Q60576098						
Q53953071	Q60576875		Q60576114						
Q53953072	Q60576866		Q60578265						
Q53953073	Q60576901		Q60576095						
Q53953073	Q60576890		Q60576318						
Q53953073	Q60576894		Q60576318						
Q53953075	Q56285398		Q60578275						
Q53953075	Q60576685		Q60578275						
Q53953075	Q60576883		Q60578275						
Q53953078	Q60576885		Q60578265						
Q53953078	Q60576900		Q60578265						
Q53953078	Q60576899		Q60578265						
Q53953080	Q60576883		Q60576038						
Q53953081	Q56285355		Q60578263						
Q53953082	Q60576668		Q60576043						
Q53953082	Q60581123		Q60576043						
Q53953084	Q60576869		Q60576055						
Q53953085	Q60576883		Q56189354						
Q53953085	Q60576881		Q56189354						
Q53953085	Q60576876		Q56189354						
Q53953085	Q60576889		Q56189354						
Q53953085	Q60576890		Q56189354						
Q53953086	Q56285388		Q60576127						
Q53953089	Q60576875		Q60576162						
Q53953090	Q60576891		Q60578273						
Q53953092	Q60576888		Q60576141						
Q53953098	Q60576685		Q60576094						
Q53953098	Q60581123		Q60576094						
Q53953099	Q60576867		Q60578260						
Q53953100	Q60576881		Q60576132						
Q53953101	Q60576882		Q60576157						
Q53953104	Q60576870		Q60576114						
Q53953104	Q60576885		Q60576161						
Q53953104	Q60576898		Q60576161						
Q53953107	Q60576888		Q60576018						
Q53953107	Q60576882		Q60576018						
Q53953107	Q60576897		Q60576018						
Q53953112	Q60576879		Q60578265						
Q53953112	Q60576890		Q60578265						
Q53953112	Q60576893		Q60578265						
Q53953112	Q60576898		Q60578265						
Q53953112	Q60576903		Q60578265						
Q53953112	Q60576897		Q60578265						
Q53953113	Q60576884		Q60578265						
Q53953114	Q60576884		Q60576046						
Q53953114	Q60576892		Q60576046						
Q53953115	Q60576692		Q60576083						
Q53953115	Q60576865		Q60576083						
Q54007431	Q60576892		Q60576053						
Q54007433	Q60576885		Q60576053						
Q54007433	Q60576889		Q60576070						
Q54007433	Q60576895		Q60576070						
Q54007433	Q60576898		Q60576070						
Q54007433	Q60576897		Q60576070						
Q54007439	Q56285398		Q60576060						
Q54007439	Q56285388		Q60576060						
Q54007439	Q60576668		Q60576060						
Q54007439	Q60576685		Q60576060						
Q54007439	Q60581063		Q60576060						
Q54007439	Q60581123		Q60576060						
Q54007441	Q60576875		Q60576136						
Q54007447	Q60576685		Q60576045						
Q54007448	Q60576871		Q60578265						
Q54007453	Q56285398		Q60576128						
Q54007453	Q56285388		Q60576128						
Q54007453	Q60576668		Q60576128						
Q54007453	Q60576685		Q60576128						
Q54007453	Q60576692		Q60576128						
Q54007453	Q60576698		Q60576128						
Q54007453	Q60576865		Q60576128						
Q54007453	Q60576866		Q60576128						
Q54007453	Q60576869		Q60576128						
Q54007453	Q60581097		Q60576128						
Q54007453	Q60581089		Q60576128						
Q54007453	Q60581110		Q60576128						
Q54007453	Q60581118		Q60576128						
Q54007453	Q60581067		Q60576128						
Q54007453	Q60581105		Q60576128						
Q54007454	Q60576888		Q60578266						
Q54007454	Q60576891		Q60578266						
Q54007454	Q60576889		Q60578266						
Q54007454	Q60576890		Q60578266						
Q54007454	Q60576902		Q60578266						
Q54007454	Q60576898		Q60578266						
Q54007454	Q60576892		Q60578266						
Q54007454	Q60576903		Q60578266						
Q54007454	Q60576904		Q60578266						
Q54007454	Q60576901		Q60578266						
Q54007454	Q60576899		Q60578266						
Q54007458	Q60576698		Q60578266						
Q54007459	Q60576891		Q60576108						
Q54007460	Q60576871		Q60578265						
Q54007462	Q60576873		Q60578263						
Q54007462	Q60576875		Q60578263						
Q54007463	Q60576876		Q60576102						
Q54007467	Q56285388		Q60578273						
Q54007473	Q60576881		Q60576056						
Q54007473	Q60576891		Q60576056						
Q54007473	Q60576884		Q60576056						
Q54007473	Q60576882		Q60576056						
Q54007473	Q60576879		Q60576056						
Q54007473	Q60576885		Q60576056						
Q54007473	Q60576893		Q60576056						
Q54007473	Q60576894		Q60576056						
Q54007473	Q60576895		Q60576056						
Q54007473	Q60576898		Q60576056						
Q54007473	Q60576892		Q60576056						
Q54007473	Q60576899		Q60576056						
Q54007477	Q60576874		Q60578275						
Q54007478	Q60576891		Q60576142						
Q54007478	Q60576897		Q60576142						
Q54007480	Q60576875		Q60576017						
Q54007481	Q60576881		Q60576130						
Q54007481	Q60576865		Q60576130						
Q54007481	Q60576876		Q60576130						
Q54007481	Q60576891		Q60578260						
Q54007487	Q56285388		Q60578274						
Q54007489	Q60576888		Q60576083						
Q54007489	Q60576889		Q60576083						
Q54007489	Q60576892		Q60576083						
Q54007491	Q60576874		Q60576162						
Q54007492	Q60576891		Q60576043						
Q54007496	Q60576866		Q60576130						
Q54007497	Q60576891		Q60576132						
Q54007497	Q60576889		Q60576132						
Q54007497	Q60576885		Q60576132						
Q54007497	Q60576890		Q60576132						
Q54007497	Q60576902		Q60576132						
Q54007497	Q60576895		Q60576132						
Q54007497	Q60576898		Q60576132						
Q54007497	Q60576903		Q60576132						
Q54007497	Q60576900		Q60576132						
Q54007497	Q60576901		Q60576132						
Q54007497	Q60576899		Q60576132						
Q54007499	Q60576698		Q60578265						
Q54007500	Q60576865		Q60576108						
Q54007502	Q56285398		Q60578268						
Q54007502	Q60581123		Q60578268						
Q54007503	Q60576881		Q60576162						
Q54007505	Q56285388		Q60576052						
Q54007505	Q60576668		Q60576052						
Q54007505	Q56285355		Q60576052						
Q54007505	Q60576698		Q60576052						
Q54007505	Q60576676		Q60576052						
Q54007505	Q60576866		Q60576052						
Q54007505	Q60576685		Q60576052						
Q54007505	Q60576865		Q60576052						
Q54007505	Q60581070		Q60576052						
Q54007505	Q60581065		Q60576052						
Q54007505	Q60581081		Q60576052						
Q54007505	Q60581089		Q60576052						
Q54007505	Q60581118		Q60576052						
Q54007505	Q60581105		Q60576052						
Q54007505	Q60580757		Q60576052						
Q54007549	Q60576883		Q60576144						
Q54007549	Q60576895		Q60576144						
Q54007552	Q60576668		Q60576077						
Q54007552	Q60581105		Q60576077						
Q54007552	Q60581065		Q60576077						
Q54007555	Q60576867		Q60576084						
Q54007555	Q60576880		Q60576084						
Q54007555	Q60576879		Q60576084						
Q54007556	Q56285355		Q60576134						
Q54007558	Q56285355		Q60576083						
Q54007558	Q60581118		Q60576083						
Q54007558	Q60580778		Q60576083						
Q54007558	Q60581114		Q60576083						
Q54007558	Q60581067		Q60576083						
Q54007561	Q60576892		Q60576030						
Q54007563	Q60576885		Q60576015						
Q54007563	Q60576900		Q60576015						
Q54007565	Q60576692		Q60578273						
Q54007567	Q60576889		Q60576077						
Q54007569	Q60576882		Q60576068						
Q54007571	Q60576874		Q60576084						
Q54007571	Q60576883		Q60576084						
Q54007572	Q60576889		Q60578264						
Q54007572	Q60576894		Q60578264						
Q54007572	Q60576890		Q60578264						
Q54007572	Q60576901		Q60578264						
Q54007577	Q60576879		Q60578265						
Q54007580	Q56285398		Q60576156						
Q54007582	Q60576668		Q60576318						
Q54007582	Q60576866		Q60576318						
Q54007582	Q60576685		Q60576318						
Q54007582	Q60576871		Q60576318						
Q54007582	Q60576692		Q60576318						
Q54007582	Q60576865		Q60576318						
Q54007582	Q60576874		Q60576318						
Q54007582	Q60576867		Q60576318						
Q54007582	Q60576869		Q60576318						
Q54007582	Q60581110		Q60576318						
Q54007582	Q60581123		Q60576318						
Q54007582	Q60581058		Q60576318						
Q54007582	Q60581067		Q60576318						
Q54310487	Q60576692		Q60576017						
Q54310487	Q60576874		Q60576017						
Q54310487	Q60576866		Q60576017						
Q54310493	Q60576885		Q60576107						
Q54310495	Q60576874		Q60576133						
Q54310498	Q56285388		Q60576166						
Q54310498	Q60576685		Q60576166						
Q54310498	Q60576692		Q60576166						
Q54310498	Q60576698		Q60576166						
Q54310498	Q60576865		Q60576166						
Q54310498	Q60576871		Q60576166						
Q54310498	Q60581105		Q60576166						
Q54310516	Q60576685		Q60576154						
Q54310516	Q60581081		Q60576154						
Q54310519	Q56285355		Q60576118						
Q54310533	Q60576881		Q60576130						
Q54310533	Q60576889		Q60576130						
Q54310533	Q60576893		Q60576130						
Q54310541	Q60576876		Q60576126						
Q54310550	Q60576874		Q60576176						
Q54310550	Q60576875		Q60576176						
Q54310575	Q60576866		Q60578256						
Q54310575	Q60576867		Q60578256						
Q54310678	Q60576871		Q60576039						
Q54310678	Q60576692		Q60576039						
Q54310682	Q60576692		Q60576052						
Q54310684	Q60576874		Q60576145						
Q54310695	Q60576668		Q60576060						
Q54310700	Q60576889		Q60576054						
Q54310700	Q60576892		Q60576054						
Q54310707	Q60576871		Q60578266						
Q54320727	Q60580727		Q60576067						
Q54320727	Q60580736		Q60576067						
Q54320727	Q60580743		Q60576067						
Q54320727	Q60580725		Q60576101						
Q54320727	Q60580725		Q60576107						
Q54320727	Q60580734		Q60576107						
Q54320727	Q60580741		Q60576126						
Q54320727	Q60580734		Q60576132						
Q54320727	Q60580734		Q60576156						
Q54320727	Q60580741		Q60576156						
Q54320727	Q60580725		Q60576158						
Q54320727	Q60580734		Q60576158						
Q54320727	Q60576685		Q60578260						
Q54320727	Q60580772		Q60578260						
Q54320727	Q60580778		Q60578260						
Q54320727	Q60580757		Q60578260						
Q54320742	Q60576879		Q60576071						
Q54320742	Q60576875		Q60576071						
Q54320742	Q60576883		Q60576071						
Q54321419	Q60576883		Q60576083						
Q54321419	Q60576875		Q60576083						
Q54321437	Q60576874		Q60578270						
Q54321446	Q56285388		Q60578268						
Q54321446	Q60576668		Q60578268						
Q54321446	Q60581118		Q60578268						
Q54321456	Q60576890		Q60576065						
Q54321456	Q60576870		Q60576087						
Q54321456	Q60576871		Q60576087						
Q54321456	Q60576872		Q60576087						
Q54321456	Q60576889		Q60576087						
Q54321456	Q60576873		Q60576087						
Q54321456	Q60576879		Q60576087						
Q54321456	Q60576895		Q60576087						
Q54321470	Q60576685		Q60576136						
Q54321470	Q60576692		Q60576136						
Q54321482	Q60576890		Q60576077						
Q54321482	Q60576900		Q60576077						
Q54321492	Q56285388		Q60576114						
Q54321492	Q60576685		Q60576114						
Q54321492	Q60581089		Q60576114						
Q54321492	Q60581123		Q60576114						
Q54321492	Q60581114		Q60576114						
Q54321492	Q60580744		Q60576114						
Q54321492	Q60580763		Q60576114						
Q54321504	Q60576885		Q60576107						
Q54321525	Q60576883		Q60576162						
Q54321525	Q60576874		Q60576162						
Q54321525	Q60576884		Q60576162						
Q54321600	Q60576874		Q60576098						
Q54321637	Q60576869		Q60576158						
Q54321673	Q60576875		Q60576138						
Q54321730	Q56285398		Q60576051						
Q54321730	Q56285355		Q60576051						
Q54321730	Q60581123		Q60576051						
Q54321809	Q60576874		Q60576106						
Q54321809	Q60581123		Q60576106						
Q54321835	Q60576698		Q60576061						
Q54321862	Q60576867		Q60576126						
Q54321865	Q60576891		Q60576101						
Q54321865	Q60576909		Q60576158						
Q54321879	Q60576866		Q60576139						
Q54321879	Q60576692		Q60576139						
Q54321880	Q60576890		Q60578271						
Q54321887	Q60576871		Q60576106						
Q54321901	Q60576890		Q60576138						
Q54321913	Q60576890		Q60576083						
Q54321922	Q60576883		Q60576162						
Q54321942	Q56285398		Q60576065						
Q54321942	Q60576685		Q60576065						
Q54321942	Q60581070		Q60576065						
Q54321950	Q60576871		Q60576046						
Q54321981	Q60576886		Q60576154						
Q54321993	Q60576668		Q60576145						
Q54322003	Q60576888		Q60576158						
Q54322003	Q60576885		Q60576158						
Q54322003	Q60576909		Q60576158						
Q54322003	Q60576911		Q60576158						
Q54322010	Q56285398		Q60576111						
Q54322010	Q56285355		Q60576111						
Q54322010	Q60581097		Q60576111						
Q54322010	Q60581063		Q60576111						
Q54322010	Q60581110		Q60576111						
Q54322010	Q60581123		Q60576111						
Q54322026	Q60576891		Q60576136						
Q54322026	Q60576889		Q60576136						
Q54322080	Q60576871		Q60576075						
Q54322080	Q60576870		Q60576075						
Q54322080	Q60576869		Q60576075						
Q54322080	Q60576875		Q60576075						
Q5534910	Q56285388		Q60576088						
Q5534910	Q60576668		Q60576088						
Q5534910	Q56285355		Q60576088						
Q5534910	Q60576685		Q60576088						
Q5534910	Q60576692		Q60576088						
Q5534910	Q60576865		Q60576088						
Q5534910	Q60581097		Q60576088						
Q5534910	Q60581081		Q60576088						
Q5534910	Q60581089		Q60576088						
Q5534910	Q60581110		Q60576088						
Q5534910	Q60580778		Q60576088						
Q5534910	Q60581105		Q60576088						
Q5549933	Q60576676		Q60576065						
Q5549933	Q60580778		Q60576065						
Q5560793	Q56285398		Q60576050						
Q5560793	Q60576870		Q60576050						
Q5560793	Q60581097		Q60576050						
Q5560881	Q60576676		Q60576063						
Q5560881	Q60576865		Q60576063						
Q5645927	Q60576894		Q60576050						
Q5645927	Q60576885		Q60576050						
Q5645927	Q60576893		Q60576050						
Q5645927	Q60576890		Q60576050						
Q5645927	Q60576895		Q60576050						
Q5645927	Q60576892		Q60576050						
Q5645927	Q60576897		Q60576050						
Q5645927	Q60576903		Q60576053						
Q5645927	Q60576900		Q60576053						
Q5645927	Q60576905		Q60576053						
Q5709405	Q60576874		Q60576072						
Q5709405	Q60576875		Q60576072						
Q5717856	Q60576889		Q60578265						
Q5721470	Q60576891		Q60576051						
Q5722188	Q60576698		Q60576054						
Q5722188	Q60576866		Q60576054						
Q5722188	Q60576867		Q60576069						
Q5722188	Q60576668		Q60576087						
Q5723251	Q60576873		Q60576062						
Q5724930	Q60576668		Q60576115						
Q5724930	Q60581097		Q60576115						
Q5724930	Q60581123		Q60576115						
Q5724930	Q60581105		Q60576115						
Q5725219	Q60576888		Q60576115						
Q5725219	Q60576885		Q60576115						
Q5725219	Q60576876		Q60576115						
Q5725219	Q60576898		Q60576115						
Q5727432	Q60576870		Q60576053						
Q5727432	Q60576871		Q60576053						
Q5727432	Q60576873		Q60576053						
Q5729952	Q60576866		Q60576167						
Q5729952	Q60581123		Q60576167						
Q5933205	Q60576881		Q60576128						
Q5933205	Q60576879		Q60576128						
Q5933205	Q60576891		Q60576171						
Q5933205	Q60576894		Q60576171						
Q5933205	Q60576893		Q60576171						
Q5933205	Q60576890		Q60576171						
Q60627637	Q60576892		Q60576045						
Q60627637	Q60576883		Q60576045						
Q60627637	Q60576895		Q60576045						
Q60627637	Q60576893		Q60576045						
Q60627637	Q60576900		Q60576045						
Q60627637	Q60576898		Q60576045						
Q6141255	Q60580751		Q60576030						
Q6141255	Q60576676		Q60576070						
Q6141255	Q56285398		Q60576070						
Q6141255	Q60576867		Q60576070						
Q6141255	Q60581118		Q60576070						
Q6141255	Q60581105		Q60576070						
Q6141255	Q60581097		Q60578274						
Q6141255	Q60581063		Q60578274						
Q6141255	Q60581065		Q60578274						
Q6141255	Q60581058		Q60578274						
Q6141255	Q60580747		Q60578274						
Q6141255	Q60580743		Q60578274						
Q6144275	Q60576668		Q60576017						
Q6144275	Q60576676		Q60576017						
Q6144275	Q60576888		Q60576017						
Q6144275	Q60581114		Q60576017						
Q6144275	Q60581105		Q60576017						Q60618465
Q6219652	Q60580743		Q60576093						
Q6219652	Q60576685		Q60576127						
Q6219652	Q60580747		Q60576170						
Q6220244	Q56285398		Q60576038						
Q6220244	Q60581067		Q60576038						
Q6220244	Q60581058		Q60576038						
Q6220244	Q60580763		Q60576038						
Q6220244	Q60580767		Q60576038						
Q6220390	Q60576875		Q60576108						
Q6220416	Q60576871		Q60576050						
Q6220436	Q56285398		Q60578270						
Q6220436	Q60581114		Q60578270						
Q6221387	Q60576692		Q60576050						
Q6221387	Q60576879		Q60576050						
Q6221866	Q60576879		Q60576050						
Q6221866	Q60576885		Q60576050						
Q6221866	Q60576892		Q60576050						
Q6221866	Q60576890		Q60576050						
Q6224092	Q56285398		Q60576053						
Q6224092	Q60576676		Q60576053						
Q6224092	Q60576668		Q60576053						
Q6224092	Q60576867		Q60576053						
Q6224092	Q60576692		Q60576053						
Q6224092	Q60576865		Q60576053						
Q6224092	Q60576866		Q60576053						
Q6224092	Q60576685		Q60576053						
Q6224092	Q60576698		Q60576053						
Q6224092	Q60581110		Q60576053						
Q6224092	Q60576685		Q60576059						
Q6224117	Q60576881		Q60576062						
Q6224125	Q60576888		Q60578265						
Q6225920	Q60576698		Q60576063						
Q6225920	Q60576692		Q60576063						
Q6225920	Q60576668		Q60576063						
Q6225920	Q60576869		Q60576063						
Q6226577	Q60576668		Q60576101						
Q6226577	Q60581110		Q60576101						
Q6226577	Q60580778		Q60576101						
Q6226577	Q56285355		Q60576132						
Q6226577	Q56285388		Q60576132						
Q6226577	Q60576865		Q60576132						
Q6226577	Q60576692		Q60576132						
Q6226577	Q60576668		Q60576132						
Q6226577	Q60576685		Q60576132						
Q6226577	Q60576869		Q60576132						
Q6226577	Q60576866		Q60576132						
Q6226577	Q60581097		Q60576132						
Q6226577	Q60581081		Q60576132						
Q6226577	Q60581089		Q60576132						
Q6226577	Q60581110		Q60576132						
Q6226577	Q60581118		Q60576132						
Q6226577	Q60581058		Q60576132						
Q6226577	Q60581114		Q60576132						
Q6226577	Q60581123		Q60576132						
Q6226577	Q60581067		Q60576132						
Q6226577	Q60581063		Q60576158						
Q6227135	Q60576893		Q60576101						
Q6227135	Q60576890		Q60576101						
Q6227135	Q60576894		Q60576126						
Q6227135	Q60576889		Q60576156						
Q6227255	Q56285388		Q60576105						
Q6227255	Q60581097		Q60576105						
Q6227255	Q60581105		Q60576105						
Q6227255	Q60581065		Q60576105						
Q6227255	Q60581110		Q60576105						
Q6227255	Q60581118		Q60576105						
Q6227255	Q60581070		Q60576105						
Q6228401	Q60576881		Q60576050						
Q6228565	Q60576881		Q60576062						
Q6228565	Q60576882		Q60576062						
Q6228565	Q60576875		Q60576062						
Q6228565	Q60576888		Q60576062						
Q6228565	Q60576895		Q60576062						
Q6228565	Q60576898		Q60576062						
Q6228565	Q60576899		Q60576062						
Q6229815	Q60576865		Q60576072						
Q6229815	Q60576881		Q60576072						
Q6229815	Q60576882		Q60576072						
Q6229815	Q60576869		Q60576072						
Q6229815	Q60576872		Q60576072						
Q6229815	Q60576866		Q60576072						
Q6230119	Q60576692		Q60576126						
Q6230620	Q56285388		Q60576161						
Q6230620	Q60576871		Q60576161						
Q6230620	Q60576867		Q60576161						
Q6230620	Q60576883		Q60576161						
Q6230620	Q60576685		Q60576161						
Q6230620	Q60576869		Q60576161						
Q6230620	Q60576866		Q60576161						
Q6230620	Q60576875		Q60576161						
Q6230620	Q60581105		Q60576161						
Q6230625	Q56285388		Q60576152						
Q6230625	Q60576865		Q60576152						
Q6230625	Q60576668		Q60576152						
Q6230625	Q60576866		Q60576152						
Q6230625	Q60581081		Q60576152						
Q6230625	Q60581105		Q60576152						
Q6230625	Q60581123		Q60576152						
Q6230625	Q60581058		Q60576152						
Q6233253	Q60576881		Q60576159						
Q6233253	Q60576874		Q60576159						
Q6233253	Q60576875		Q60576159						
Q6233253	Q60576893		Q60576159						
Q6233253	Q60576889		Q60576159						
Q6233253	Q60576895		Q60576159						
Q6233253	Q60576879		Q60576159						
Q6233253	Q60576892		Q60576159						
Q6233253	Q60576894		Q60576159						
Q6233253	Q60576898		Q60576159						
Q6233253	Q60576900		Q60576159						
Q6233291	Q56285398		Q60576072						
Q6233291	Q60581123		Q60576072						
Q6233291	Q60581114		Q60576072						
Q6233417	Q56285355		Q60578271						
Q6233417	Q60580767		Q60578271						
Q6234226	Q60576869		Q60576062						
Q6234226	Q60581081		Q60576062						
Q6234226	Q60581058		Q60576062						
Q6235623	Q60576870		Q60578252						
Q6235623	Q60576881		Q60578252						
Q6235623	Q60576882		Q60578252						
Q6235623	Q60576885		Q60578252						
Q6235623	Q60576873		Q60578252						
Q6235623	Q60576876		Q60578252						
Q6235623	Q60576875		Q60578252						
Q6235623	Q60576893		Q60578252						
Q6235623	Q60576892		Q60578252						
Q6235623	Q60576898		Q60578252						
Q6235623	Q60576897		Q60578252						
Q6235623	Q60576899		Q60578252						
Q6235623	Q60576867		Q60578269						
Q6237717	Q60576890		Q60576171						
Q6238258	Q60576873		Q60576115						
Q6238311	Q60576692		Q60576170						
Q6238311	Q60576698		Q60576170						
Q6238311	Q60576871		Q60576170						
Q6238311	Q60576668		Q60576170						
Q6238516	Q56285355		Q60576159						
Q6238516	Q60581063		Q60576159						
Q6239497	Q60576902		Q60576074						
Q6239497	Q60576903		Q60576074						
Q6239497	Q60576904		Q60576074						
Q6239497	Q60576891		Q60576144						
Q6239497	Q60576893		Q60576144						
