?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q5113464	Q60585962		Q60576117						
Q5113477	Q60585962		Q60576024						
Q5113477	Q60586066		Q60576049						
Q5113477	Q60586012		Q60576049						
Q5113477	Q60586151		Q60576049						
Q5113477	Q60586150		Q60576054						
Q5131420	Q60585962		Q60576075						
Q5131420	Q60586066		Q60576075						
Q5131420	Q60585670		Q60576138						
Q5131420	Q60585668		Q60576138						
Q5131420	Q60585664		Q60576138						
Q5131420	Q60585685		Q60576138						
Q5131420	Q60585665		Q60576167						
Q5131420	Q60586012		Q60576201						
Q5131420	Q60585908		Q60595467						
Q51372909	Q60586145		Q60576051						
Q51547213	Q60585962		Q60576318						
Q5166775	Q60586150		Q60576216						
Q5175689	Q60586012		Q60576037						
Q5175689	Q60586066		Q60576037						
Q51853333	Q60586150		Q60576142						
Q51853333	Q60586149		Q60576174						
Q51853345	Q60585962		Q60576125						
Q51853352	Q60585962		Q60576085						
Q51853361	Q60586151		Q60576147						
Q51853361	Q60586149		Q60578259						
Q51853401	Q60586104		Q60576176						
Q51853401	Q60586151		Q60576176						
Q51853401	Q60586066		Q60576176						
Q51853401	Q60586155		Q60576176						
Q51853401	Q60586145		Q60576176						
Q51853401	Q60586149		Q60576176						
Q51853401	Q60586150		Q60576176						
Q51853401	Q60586153		Q60576176						
Q51853413	Q60585962		Q60578266						
Q51853421	Q60586012		Q60576162						
Q51853433	Q60586151		Q60576074						
Q51853452	Q60585670		Q60578268						
Q51853452	Q60585685		Q60578268						
Q51853452	Q60586012		Q60578268						
Q51853466	Q60586155		Q60576025						
Q51853466	Q60586145		Q60576191						
Q51853470	Q60586066		Q60576056						
Q51853514	Q60586149		Q60576211						
Q51853563	Q60586012		Q60576101						
Q51853573	Q60586104		Q60576021						
Q51853573	Q60586151		Q60576228						
Q51853595	Q60586104		Q60576266						
Q51853595	Q60586145		Q60576266						
Q51853607	Q60585962		Q60576078						
Q51853612	Q60586012		Q60576134						
Q51853612	Q60586066		Q60576134						
Q51853631	Q60585962		Q60576042						
Q51853635	Q60586151		Q60576082						
Q51853660	Q60586151		Q60576244						
Q51853670	Q60586151		Q60576258						
Q51853722	Q60585962		Q60576024						
Q51853792	Q60586066		Q60576200						
Q51853797	Q60586104		Q60576185						
Q51853797	Q60586145		Q60576185						
Q51853797	Q60586149		Q60576185						
Q51853831	Q60586066		Q60576202						
Q51853834	Q60586153		Q60576148						
Q51853853	Q60586104		Q60576055						
Q51853853	Q60586145		Q60576055						
Q51853853	Q60586066		Q60576084						
Q51854515	Q60585670		Q60576085						
Q51854515	Q60585811		Q60576119						
Q51854515	Q60585908		Q60576119						
Q51854515	Q60585727		Q60576127						
Q51854515	Q60585962		Q60576239						
Q51858909	Q60586145		Q60576202						
Q51858909	Q60586149		Q60576202						
Q51858931	Q60586066		Q60576063						
Q51858931	Q60585962		Q60576136						
Q51858948	Q60586066		Q60576113						
Q51858948	Q60586012		Q60578259						
Q51859027	Q60586104		Q60576197						
Q51859044	Q60586066		Q60576244						
Q51859044	Q60586012		Q60576244						
Q51859044	Q60586104		Q60576244						
Q51859044	Q60586150		Q60576244						
Q51859044	Q60586145		Q60576244						
Q51859044	Q60586149		Q60576244						
Q51859170	Q60585908		Q60576077						
Q51859176	Q60586104		Q60576087						
Q51859180	Q60586066		Q60576235						
Q51859187	Q60585908		Q60576216						
Q51859206	Q60585668		Q60576318						
Q51859206	Q60585665		Q60576318						
Q51859206	Q60585685		Q60576318						
Q51859206	Q60585670		Q60576318						
Q51859206	Q60585908		Q60576318						
Q51859206	Q60585811		Q60576318						
Q51859213	Q60586104		Q60576121						
Q51859213	Q60586145		Q60576121						
Q51859266	Q60586151		Q60576136						
Q51859278	Q60586145		Q60576174						
Q51880100	Q60586151		Q60576012						
Q51880109	Q60586149		Q60576157						
Q51880148	Q60586012		Q60576039						
Q51880148	Q60585665		Q60576039						
Q5196791	Q60585685		Q60576018						
Q5196791	Q60585766		Q60576018						
Q5196791	Q60585908		Q60576018						
Q5196791	Q60585727		Q60576083						
Q5196791	Q60585811		Q60576252						
Q5196791	Q60585664		Q60578251						
Q52084005	Q60586012		Q60576186						
Q52084005	Q60585962		Q60576186						
Q52084005	Q60586066		Q60576264						
Q5216986	Q60586153		Q60576095						
Q5216986	Q60586156		Q60576290						
Q5216986	Q60586155		Q60576290						
Q52281759	Q60586150		Q60576157						
Q52438727	Q60585962		Q60576241						
Q52438790	Q60586012		Q60576094						
Q52438790	Q60586150		Q60576094						
Q52438790	Q60586149		Q60576094						
Q52438790	Q60586066		Q60576244						
Q52438807	Q60585908		Q60576208						
Q52438880	Q60586012		Q60576152						
Q52438895	Q60586012		Q60576264						
Q52439652	Q60586012		Q60576162						
Q52439652	Q60586066		Q60576162						
Q52442406	Q60585665		Q60576144						
Q52442406	Q60586066		Q60576144						
Q52444020	Q60586151		Q60576152						
Q52444020	Q60586153		Q60576152						
Q52444020	Q60586155		Q60576152						
Q52444880	Q60585685		Q60576083						
Q52444880	Q60585668		Q60576083						
Q52444880	Q60585665		Q60576083						
Q52444880	Q60585962		Q60576083						
Q52444880	Q60585811		Q60576083						
Q52621410	Q60586155		Q60578274						
Q52621410	Q60586153		Q60578274						
Q52636459	Q60586151		Q60576059						
Q52636459	Q60586155		Q60576059						
Q52636560	Q60586150		Q60576028						
Q52636560	Q60586153		Q60576028						
Q52636560	Q60586155		Q60576028						
Q52637383	Q60586150		Q60576107						
Q52637383	Q60586151		Q60576237						
Q52637383	Q60586156		Q60576263						
Q52637522	Q60585857		Q60576019						
Q52637522	Q60585962		Q60576084						
Q52637522	Q60585811		Q60576084						
Q52637522	Q60586104		Q60576084						
Q52637522	Q60585908		Q60576084						
Q52637522	Q60586066		Q60576084						
Q52637525	Q60585670		Q60576191						
Q52637525	Q60585962		Q60578269						
Q52847166	Q60586145		Q60576264						
Q52847166	Q60586149		Q60576264						
Q52847180	Q60585908		Q60576043						
Q52847192	Q60586104		Q60576070						
Q52847236	Q60585908		Q60576228						
Q52847330	Q60586066		Q60576113						
Q52847340	Q60586145		Q60576281						
Q52847347	Q60586012		Q60576176						
Q52847352	Q60586150		Q60576010						
Q52847352	Q60586149		Q60576084						
Q52847360	Q60585962		Q60576028						
Q52847407	Q60586104		Q60576096						
Q52847411	Q60586150		Q60576091						
Q52847417	Q60586012		Q60576125						
Q52847431	Q60586104		Q60576152						
Q52847431	Q60586066		Q60576152						
Q52847461	Q60585908		Q60576204						
Q52847461	Q60586066		Q60576204						
Q52847530	Q60586104		Q60576195						
Q52847530	Q60586151		Q60576195						
Q52847530	Q60586145		Q60576195						
Q52847538	Q60585962		Q60576020						
Q52847538	Q60586066		Q60578271						
Q52847543	Q60586145		Q60576247						
Q52847543	Q60586104		Q60576263						
Q52847547	Q60585908		Q60576251						
Q52847912	Q60586149		Q60578251						
Q52847918	Q60586149		Q60576154						
Q52847947	Q60586104		Q60576092						
Q52847957	Q60586012		Q60576142						
Q52847967	Q60586104		Q60576267						
Q52848002	Q60586151		Q60576238						
Q52848060	Q60586153		Q60576064						
Q52848102	Q60586104		Q60576273						
Q52848113	Q60586150		Q60576281						
Q52848118	Q60586153		Q60576267						
Q52848134	Q60586012		Q60576267						
Q52848187	Q60586145		Q60576046						
Q52848187	Q60586104		Q60576046						
Q52848231	Q60585685		Q60576068						
Q52848231	Q60585811		Q60576068						
Q52848231	Q60585908		Q60576068						
Q52848231	Q60585668		Q60576095						
Q52848231	Q60585670		Q60576315						
Q52848251	Q60585908		Q60576092						
Q52848251	Q60586012		Q60576092						
Q52848261	Q60585908		Q60576144						
Q52848268	Q60585962		Q60576139						
Q52848272	Q60586066		Q60595467						
Q52848279	Q60586104		Q60576136						
Q52848279	Q60586150		Q60576136						
Q5308792	Q60585962		Q60576020						
Q5308792	Q60586104		Q60576039						
Q5308792	Q60585908		Q60576240						
Q531345	Q60586104		Q60576141						
Q531345	Q60586066		Q60576147						
Q53214427	Q60586104		Q60576201						
Q53214437	Q60586151		Q60576101						
Q53214437	Q60586145		Q60576269						
Q53215809	Q60586155		Q60578251						
Q53215809	Q60586153		Q60578251						
Q53220065	Q60586150		Q60578270						
Q53220102	Q60586153		Q60576166						
Q53220191	Q60586104		Q60576079						
Q53220191	Q60586145		Q60576079						
Q53220191	Q60586149		Q60576133						
Q53220191	Q60586151		Q60576133						
Q53220191	Q60586150		Q60576133						
Q53220704	Q60586104		Q60576093						
Q53220704	Q60586145		Q60576093						
Q53220704	Q60586066		Q60576221						
Q53220710	Q60586066		Q60576235						
Q53220710	Q60586012		Q60578265						
Q53220712	Q60586066		Q60576017						
Q53220716	Q60586066		Q60576017						
Q53220729	Q60586149		Q60576159						
Q53220729	Q60586150		Q60576159						
Q53220729	Q60586151		Q60576159						
Q53220740	Q60585908		Q60576141						
Q53220745	Q60585962		Q60578265						
Q53220766	Q60586012		Q60576186						
Q53220795	Q60586153		Q60576239						
Q53220795	Q60586155		Q60576285						
Q53221371	Q60585962		Q60576135						
Q53221379	Q60586066		Q60576144						
Q53221382	Q60586066		Q60576118						
Q53221397	Q60586151		Q60576221						
Q53221421	Q60585908		Q60576223						
Q53221421	Q60585962		Q60576225						
Q53221433	Q60586066		Q60576220						
Q53221439	Q60586012		Q60576100						
Q53221452	Q60586149		Q60576093						
Q53221466	Q60586145		Q60576261						
Q53221487	Q60585668		Q60578274						
Q53221487	Q60585727		Q60578274						
Q53221487	Q60585685		Q60578274						
Q53221487	Q60585908		Q60578274						
Q53221487	Q60585766		Q60578274						
Q53221487	Q60586066		Q60578274						
Q53221487	Q60586104		Q60578274						
Q53221487	Q60586012		Q60578274						
Q53221487	Q60586149		Q60578274						
Q53221487	Q60586145		Q60578274						
Q53221493	Q60586150		Q60576082						
Q53221493	Q60586149		Q60576266						
Q53221500	Q60586104		Q60576259						
Q53221508	Q60586153		Q60576195						
Q53221508	Q60586149		Q60576259						
Q53221513	Q60586066		Q60576070						
Q53221513	Q60585727		Q60576244						
Q53221524	Q60585661		Q60576154						
Q53221524	Q60585664		Q60576154						
Q53221524	Q60585727		Q60576154						
Q53221524	Q60585685		Q60576154						
Q53221524	Q60585908		Q60576154						
Q53221524	Q60585766		Q60576154						
Q53221524	Q60585811		Q60576154						
Q53221524	Q60585857		Q60576154						
Q53221533	Q60586104		Q60576132						
Q53221533	Q60586149		Q60576132						
Q53221533	Q60586150		Q60576132						
Q53221533	Q60586145		Q60576132						
Q53221553	Q60586153		Q60576143						
Q53221572	Q60586066		Q60578273						
Q53221572	Q60586104		Q60578273						
Q53221592	Q60586149		Q60595446						
Q53221661	Q60586151		Q60576033						
Q53221661	Q60586153		Q60576198						
Q53221988	Q60586151		Q60576095						
Q53221988	Q60586155		Q60576095						
Q53222227	Q60586153		Q60576208						
Q53222227	Q60586156		Q60576208						
Q53230413	Q60585811		Q60576046						
Q53230413	Q60585668		Q60576094						
Q53230413	Q60585766		Q60576094						
Q53230413	Q60585665		Q60576094						
Q53230413	Q60585908		Q60576094						
Q53230413	Q60585670		Q60576244						
Q53230413	Q60585727		Q60576244						
Q53230413	Q60585685		Q60576251						
Q53230495	Q60585908		Q60576083						
Q53230495	Q60585811		Q60576083						
Q53230555	Q60585665		Q60578259						
Q53230555	Q60585908		Q60578259						
Q53231341	Q60585727		Q60576113						
Q53231341	Q60585962		Q60576113						
Q53231341	Q60585908		Q60576113						
Q53233768	Q60586149		Q60576316						
Q53233776	Q60586150		Q60576174						
Q53233785	Q60586150		Q60576070						
Q53233792	Q60586066		Q60576046						
Q53233792	Q60586149		Q60576046						
Q53233944	Q60585962		Q60576162						
Q53233949	Q60585962		Q60576161						
Q53234010	Q60586149		Q60576044						
Q53234014	Q60586066		Q60576125						
Q53234043	Q60586066		Q60576072						
Q53234050	Q60586012		Q60576084						
Q53234050	Q60585962		Q60576084						
Q53234050	Q60585857		Q60576237						
Q53234070	Q60586151		Q60576254						
Q53234099	Q60586150		Q60576017						
Q53234105	Q60586104		Q60576238						
Q53234142	Q60586145		Q60578266						
Q53234142	Q60586149		Q60578266						
Q53234158	Q60586153		Q60576056						
Q53234165	Q60586066		Q60576268						
Q53234165	Q60586012		Q60576273						
Q53234168	Q60585908		Q60576141						
Q53234178	Q60586150		Q60576021						
Q53234239	Q60586104		Q60576194						
Q53234239	Q60586066		Q60576194						
Q53234239	Q60586145		Q60576194						
Q53234239	Q60586150		Q60576194						
Q53234239	Q60586151		Q60576194						
Q53234239	Q60586149		Q60576194						
Q53234239	Q60586155		Q60576194						
Q53234239	Q60586153		Q60576194						
Q53234239	Q60586156		Q60576194						
Q53234287	Q60586012		Q60576161						
Q53234290	Q60586104		Q60576074						
Q53234290	Q60586145		Q60576074						
Q53234304	Q60586066		Q60576114						
Q53234311	Q60586012		Q60578274						
Q53234317	Q60586153		Q60576080						
Q53234326	Q60585908		Q60576145						
Q53234331	Q60586150		Q60576108						
Q53234340	Q60586151		Q60576042						
Q53234352	Q60585962		Q60576245						
Q53234387	Q60586012		Q60576254						
Q53234387	Q60586145		Q60576254						
Q53234387	Q60586149		Q60576254						
Q53234436	Q60586104		Q60576191						
Q53234443	Q60585962		Q60576152						
Q53234443	Q60586066		Q60576152						
Q53234532	Q60585962		Q60576253						
Q53234538	Q60585962		Q60576080						
Q53234538	Q60585857		Q60576080						
Q53234538	Q60585908		Q60576080						
Q53234538	Q60586066		Q60576080						
Q53234556	Q60585962		Q60578273						
Q53234556	Q60586066		Q60578273						
Q53234567	Q60586012		Q60576274						
Q53234573	Q60586012		Q60576091						
Q53234573	Q60586066		Q60576091						
Q53234586	Q60586012		Q60576028						
Q53234586	Q60586066		Q60576028						
Q53234598	Q60586145		Q60576013						
Q53234608	Q60586145		Q60576194						
Q53234608	Q60586151		Q60576194						
Q53234608	Q60586150		Q60576194						
Q53234608	Q60586149		Q60576194						
Q53234608	Q60586153		Q60576194						
Q53234627	Q60586066		Q60576141						
Q53234729	Q60586151		Q60576079						
Q53234737	Q60586012		Q60576024						
Q53234737	Q60586104		Q60576049						
Q53234752	Q60586066		Q60576264						
Q53234779	Q60585908		Q60576260						
Q53234788	Q60586150		Q60576198						
Q53234796	Q60586149		Q60576080						
Q53234810	Q60586104		Q60576162						
Q53234810	Q60586145		Q60576162						
Q53234810	Q60586150		Q60576162						
Q53234810	Q60586149		Q60576162						
Q53234825	Q60586066		Q60576159						
Q53234825	Q60586012		Q60576159						
Q53234830	Q60586066		Q56189354						
Q53234836	Q60586151		Q60576200						
Q53234869	Q60586151		Q60595458						
Q53234869	Q60586145		Q60595458						
Q53234869	Q60586104		Q60595458						
Q53234869	Q60586150		Q60595458						
Q53234869	Q60586149		Q60595458						
Q53234876	Q60586150		Q60576093						
Q53235008	Q60585685		Q60576014						
Q53235008	Q60585670		Q60576014						
Q53235008	Q60585962		Q60576014						
Q53235008	Q60585857		Q60576014						
Q53235008	Q60585811		Q60576070						
Q53235044	Q60586163		Q60576253						
Q53235044	Q60586155		Q60576253						
Q53235044	Q60586156		Q60576253						
Q53235044	Q60586157		Q60576253						
Q53235044	Q60586151		Q60576260						
Q53235044	Q60586159		Q60578269						
Q53235048	Q60586151		Q60576017						
Q53235055	Q60585908		Q60576038						
Q53235060	Q60585668		Q60576038						
Q53235060	Q60585670		Q60576038						
Q53235060	Q60585685		Q60576038						
Q53235060	Q60585665		Q60576038						
Q53235060	Q60585766		Q60576038						
Q53235060	Q60585962		Q60576038						
Q53235060	Q60586066		Q60576038						
Q53235094	Q60586153		Q60576270						
Q53235119	Q60586150		Q60576038						
Q53235229	Q60586012		Q60576133						
Q53235229	Q60586149		Q60576133						
Q53235235	Q60586066		Q60576191						
Q53235235	Q60586012		Q60576243						
Q53235242	Q60586145		Q60576161						
Q53235286	Q60586151		Q60576056						
Q53235286	Q60586153		Q60576158						
Q53235292	Q60586012		Q60576169						
Q53235302	Q60586066		Q60576273						
Q53235302	Q60586012		Q60576273						
Q53337423	Q60585668		Q60576060						
Q53337423	Q60585727		Q60576186						
Q53337423	Q60585766		Q60576245						
Q53337423	Q60585908		Q60576246						
Q53337434	Q60586012		Q60576258						
Q53337434	Q60586066		Q60576258						
Q53337434	Q60585962		Q60576258						
Q53337451	Q60586066		Q60576038						
Q53337457	Q60586104		Q60576056						
Q53337457	Q60586145		Q60576056						
Q53337457	Q60586149		Q60576056						
Q53337457	Q60586150		Q60576278						
Q53337464	Q60586151		Q60576197						
Q53337467	Q60586151		Q60576160						
Q53337478	Q60586151		Q60576278						
Q53337487	Q60586151		Q60576157						
Q53337492	Q60585664		Q60576177						
Q53337492	Q60585727		Q60576177						
Q53337492	Q60585908		Q60576177						
Q53337543	Q60586150		Q60578264						
Q53337557	Q60585766		Q60576139						
Q53337557	Q60585857		Q60578273						
Q53337557	Q60585908		Q60578273						
Q53337564	Q60586066		Q60576019						
Q53337570	Q60586149		Q60576161						
Q53337578	Q60586012		Q60576134						
Q53337586	Q60586066		Q60578251						
Q53337647	Q60586012		Q60576201						
Q53337652	Q60585962		Q60576180						
Q53337652	Q60586066		Q60576180						
Q53337662	Q60586066		Q60576225						
Q53337662	Q60586104		Q60576225						
Q53337662	Q60586145		Q60576225						
Q53337667	Q60586066		Q60576223						
Q53337688	Q60586150		Q60576156						
Q53337688	Q60586149		Q60576158						
