?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q53647372	Q60585665		Q60576138						
Q53647372	Q60585811		Q60576138						
Q53647372	Q60585668		Q60576188						
Q53647382	Q60585811		Q60576105						
Q53647386	Q60585654		Q60576049						
Q53647386	Q60585685		Q60576049						
Q53647389	Q60585652		Q60576315						
Q53647389	Q60585654		Q60576315						
Q53647391	Q60585654		Q60576087						
Q53647391	Q60585685		Q60576087						
Q53647393	Q60585857		Q60576226						
Q53647397	Q60585766		Q60576197						
Q53647416	Q60585857		Q60576117						
Q53647450	Q60585857		Q60576080						
Q53647450	Q60585811		Q60576211						
Q53647492	Q60585665		Q60595446						
Q53647498	Q60585766		Q60576093						
Q53647498	Q60586012		Q60576093						
Q53647498	Q60586066		Q60576093						
Q53647503	Q60585664		Q60576162						
Q53647537	Q60585685		Q60576038						
Q53647547	Q60585654		Q60576139						
Q53647566	Q60585661		Q60576176						
Q53647566	Q60585811		Q60576176						
Q53647571	Q60585665		Q60576084						
Q53647571	Q60585766		Q60576084						
Q53647571	Q60585668		Q60576084						
Q53647582	Q60585811		Q60576198						
Q53647582	Q60585727		Q60576198						
Q53647605	Q60585664		Q60578265						
Q53647610	Q60585661		Q60576195						
Q53647610	Q60585668		Q60576195						
Q53647610	Q60585727		Q60576195						
Q53647615	Q60585857		Q60576201						
Q53647615	Q60585766		Q60576246						
Q53647658	Q60585857		Q60576212						
Q53647658	Q60585665		Q60576213						
Q53647669	Q60585766		Q60576056						
Q53647677	Q60585664		Q60576071						
Q53647677	Q60585766		Q60576071						
Q53647677	Q60585727		Q60576071						
Q53647677	Q60585685		Q60576160						
Q53647713	Q60585766		Q60576053						
Q53647722	Q60585685		Q60576201						
Q53647730	Q60585668		Q60576082						
Q53647746	Q60585811		Q60576247						
Q53647767	Q60585811		Q60576086						
Q53647776	Q60585857		Q60576147						
Q53647776	Q60585668		Q60576147						
Q53647796	Q60585857		Q60576258						
Q53647796	Q60585962		Q60576258						
Q53647802	Q60585727		Q60576063						
Q53647802	Q60585908		Q60576063						
Q53647802	Q60586012		Q60576063						
Q53647809	Q60585908		Q60576184						
Q53647809	Q60585727		Q60576186						
Q53647815	Q60585766		Q60578251						
Q53647815	Q60585857		Q60578251						
Q53647815	Q60585908		Q60578251						
Q53647815	Q60585727		Q60578251						
Q53647816	Q60585766		Q60576208						
Q53647816	Q60585811		Q60595439						
Q53647824	Q60585685		Q60576318						
Q53647824	Q60585962		Q60576318						
Q53647833	Q60585811		Q60576157						
Q53647833	Q60586012		Q60576157						
Q53647833	Q60586066		Q60576157						
Q53647840	Q60585665		Q60576143						
Q53647840	Q60585766		Q60576241						
Q53647840	Q60585811		Q60576241						
Q53647840	Q60585908		Q60576241						
Q53647840	Q60585727		Q60576241						
Q53647840	Q60585857		Q60576241						
Q53647840	Q60586012		Q60576241						
Q53647840	Q60585670		Q60576241						
Q53647840	Q60585962		Q60576241						
Q53647850	Q60586104		Q60576013						
Q53647850	Q60585811		Q60576243						
Q53647850	Q60585857		Q60576243						
Q53647858	Q60585685		Q60576025						
Q53647858	Q60585670		Q60576025						
Q53647858	Q60585685		Q60576243						
Q53647858	Q60585908		Q60576243						
Q53647866	Q60585908		Q60576157						
Q53647866	Q60585685		Q60576183						
Q53647870	Q60585661		Q60576075						
Q53647870	Q60585670		Q60576075						
Q53647879	Q60585857		Q60576070						
Q53647885	Q60585632		Q60578270						
Q53647891	Q60585857		Q60576152						
Q53647937	Q60585665		Q60576101						
Q53647946	Q60585668		Q60576198						
Q53647966	Q60585664		Q60578275						
Q53647989	Q60585652		Q60576091						
Q53648005	Q60585766		Q60576125						
Q53648005	Q60585727		Q60576125						
Q53648022	Q60585661		Q60576197						
Q53648022	Q60585664		Q60576197						
Q53648022	Q60585656		Q60576197						
Q53648035	Q60585685		Q60576067						
Q53648035	Q60585727		Q60576067						
Q53648050	Q60585654		Q60576135						
Q53648055	Q60585766		Q60578262						
Q53648122	Q60585664		Q60576149						
Q53648131	Q60585664		Q60576149						
Q53648139	Q60585664		Q60576087						
Q53648139	Q60585668		Q60576087						
Q53648159	Q60585668		Q60576086						
Q53648164	Q60585668		Q60576194						
Q53648182	Q60585665		Q60578259						
Q53648188	Q60585654		Q60576018						
Q53648198	Q60585857		Q60576018						
Q53648224	Q60585670		Q60576084						
Q53648250	Q60585661		Q60576159						
Q53648254	Q60585665		Q60576157						
Q53648311	Q60585857		Q60576046						
Q53648316	Q60585766		Q60576030						
Q53648316	Q60585727		Q60576030						
Q53648346	Q60585668		Q60576191						
Q53648353	Q60585646		Q60576154						
Q53648373	Q60585665		Q60576107						
Q53648373	Q60585668		Q60576107						
Q53648381	Q60585635		Q60576117						
Q53648393	Q60585670		Q60576133						
Q53648432	Q60585665		Q60578275						
Q53648443	Q60585727		Q60576143						
Q53648475	Q60585685		Q60576176						
Q53648475	Q60585727		Q60576176						
Q53648492	Q60585665		Q60576105						
Q53648548	Q60585811		Q60576130						
Q53648559	Q60585857		Q60576049						
Q53648563	Q60585635		Q60576169						
Q53648587	Q60585652		Q60576049						
Q53648591	Q60585668		Q60576085						
Q53648603	Q60585811		Q60576141						
Q53648654	Q60585668		Q60576189						
Q53648657	Q60585664		Q60576092						
Q53648657	Q60585668		Q60576092						
Q53648657	Q60585654		Q60576092						
Q53648657	Q60585685		Q60576092						
Q53648657	Q60585727		Q60576092						
Q53648660	Q60585811		Q60578275						
Q53648672	Q60585632		Q60576169						
Q53648681	Q60585727		Q60576169						
Q53648681	Q60585857		Q60576200						
Q53648681	Q60585811		Q60576315						
Q53648703	Q60585664		Q60578251						
Q53648703	Q60585665		Q60578251						
Q53648703	Q60585668		Q60578251						
Q53648707	Q60585654		Q60576136						
Q53648711	Q60585654		Q60576188						
Q53648720	Q60585635		Q60576058						
Q53648720	Q60585646		Q60576058						
Q53648733	Q60585632		Q60576017						
Q53648736	Q60585766		Q60576136						
Q53648736	Q60585727		Q60576136						
Q53648759	Q60585727		Q60576134						
Q53648763	Q60585685		Q60576075						
Q53648769	Q60585665		Q60576176						
Q53648769	Q60585670		Q60576176						
Q53648782	Q60585811		Q60576147						
Q53648782	Q60585908		Q60576147						
Q53648782	Q60585857		Q60576147						
Q53648789	Q60585661		Q60576176						
Q53648789	Q60585668		Q60576176						
Q53648789	Q60585670		Q60576176						
Q53648802	Q60585654		Q60576079						
Q53648809	Q60585668		Q60576010						
Q53648809	Q60585727		Q60576010						
Q53648822	Q60585857		Q60576038						
Q53648830	Q60585685		Q60576101						
Q53648844	Q60585654		Q60576177						
Q53648884	Q60585811		Q60576030						
Q53648889	Q60585727		Q60576133						
Q53648893	Q60585654		Q60576181						
Q53648901	Q60585857		Q60576130						
Q53648919	Q60585766		Q60576094						
Q53648931	Q60585665		Q60576010						
Q53648931	Q60585811		Q60576010						
Q53648974	Q60585857		Q60576119						
Q53649016	Q60585766		Q60576046						
Q53649031	Q60585670		Q60576152						
Q53649031	Q60586145		Q60576152						
Q53649038	Q60585811		Q60576114						
Q53649089	Q60585646		Q60576117						
Q53649119	Q60585685		Q60576198						
Q53649164	Q60585670		Q60576055						
Q53649167	Q60585654		Q60576149						
Q53649170	Q60585668		Q60576241						
Q53649174	Q60585654		Q60576079						
Q53649185	Q60585766		Q60576017						
Q53649185	Q60585685		Q60576152						
Q53649191	Q60585766		Q60576191						
Q53649233	Q60585727		Q60576245						
Q53649266	Q60585811		Q60576139						
Q53649266	Q60585685		Q60576239						
Q53649266	Q60585668		Q60576247						
Q53649304	Q60585766		Q60576085						
Q53651186	Q60585908		Q60576077						
Q53651186	Q60585766		Q60576077						
Q53651186	Q60585962		Q60576077						
Q53651186	Q60585857		Q60576077						
Q53651210	Q60585685		Q60576117						
Q53651210	Q60585766		Q60576117						
Q53651210	Q60585668		Q60576117						
Q53651210	Q60585908		Q60576117						
Q53651210	Q60585727		Q60576117						
Q53651210	Q60585811		Q60576117						
Q53651210	Q60585857		Q60576117						
Q53651214	Q60585632		Q60576152						
Q53651214	Q60585635		Q60576152						
Q53651217	Q60585654		Q60576096						
Q53651217	Q60585664		Q60576096						
Q53651217	Q60585668		Q60576096						
Q53651227	Q60585685		Q60576064						
Q53651228	Q60585668		Q60576105						
Q53651232	Q60585766		Q60576080						
Q53651232	Q60585727		Q60576080						
Q53651232	Q60585811		Q60576080						
Q53651234	Q60585668		Q60576191						
Q53651242	Q60585727		Q60576315						
Q53651253	Q60585685		Q60578274						
Q53651253	Q60585727		Q60578274						
Q53651272	Q60585670		Q60576158						
Q53651288	Q60585766		Q60576166						
Q53651288	Q60585727		Q60576166						
Q53651289	Q60585668		Q60576134						
Q53651302	Q60585857		Q60576010						
Q53651353	Q60585670		Q60576184						
Q53651354	Q60585661		Q60576017						
Q53651410	Q60585685		Q60576244						
Q53651417	Q60585632		Q60576154						
Q53651450	Q60585654		Q60576162						
Q53651463	Q60585727		Q60576134						
Q53651463	Q60585670		Q60576134						
Q53651469	Q60585668		Q60576014						
Q53651469	Q60585665		Q60576159						
Q53651490	Q60585665		Q60576188						
Q53651493	Q60585665		Q60576223						
Q53651497	Q60585665		Q60576082						
Q53651502	Q60585857		Q60576132						
Q53651520	Q60585811		Q60576113						
Q53651520	Q60585857		Q60576158						
Q53651526	Q60585668		Q60576046						
Q53651526	Q60585811		Q60576046						
Q53651526	Q60585766		Q60576046						
Q53651526	Q60585857		Q60576046						
Q53651526	Q60585670		Q60576046						
Q53651528	Q60585635		Q60576152						
Q53651530	Q60585766		Q60576128						
Q53651534	Q60585727		Q60576049						
Q53651582	Q60585857		Q60576094						
Q53651592	Q60585654		Q60576315						
Q53651640	Q60585670		Q60576141						
Q53651640	Q60585766		Q60576141						
Q53651647	Q60585857		Q60595446						
Q53651678	Q60585811		Q60576200						
Q53651705	Q60585685		Q60576093						
Q53651711	Q60585654		Q60576169						
Q53736569	Q60585665		Q60576197						
Q53736569	Q60585857		Q60576197						
Q53736569	Q60585908		Q60576197						
Q53736932	Q60586012		Q60576159						
Q53736932	Q60585766		Q60576159						
Q53736932	Q60585962		Q60576159						
Q53736932	Q60586104		Q60576159						
Q53737052	Q60586012		Q60576034						
Q53737052	Q60585857		Q60576243						
Q53737052	Q60585811		Q60576243						
Q53737052	Q60585962		Q60576243						
Q53737052	Q60585727		Q60576243						
Q53737052	Q60585766		Q60576243						
Q53737052	Q60585908		Q60576243						
Q53737052	Q60586104		Q60576243						
Q53739349	Q60585727		Q60578270						
Q53739610	Q60585665		Q60576128						
Q53740091	Q60585668		Q60576028						
Q53740091	Q60585908		Q60576028						
Q53740350	Q60585766		Q60578259						
Q53740350	Q60585670		Q60578259						
Q53740448	Q60585664		Q60576084						
Q53740521	Q60585685		Q60576114						
Q53740521	Q60585727		Q60576114						
Q53740521	Q60585668		Q60576161						
Q53740521	Q60585670		Q60576161						
Q53741432	Q60585766		Q60576157						
Q53741774	Q60585668		Q60576098						
Q53742348	Q60585685		Q60578275						
Q53743507	Q60585654		Q60578265						
Q537639	Q60585654		Q60576034						
Q53764833	Q60585668		Q60576101						
Q53764838	Q60585766		Q60576188						
Q53764840	Q60585635		Q60576177						
Q53764863	Q60585685		Q60578270						
Q53764863	Q60585811		Q60578270						
Q53764863	Q60585857		Q60578270						
Q53765045	Q60585857		Q60576134						
Q53765075	Q60585766		Q60576318						
Q53765076	Q60585727		Q60576239						
Q53765076	Q60585811		Q60576239						
Q53765478	Q60585857		Q60576188						
Q53765556	Q60585766		Q60576132						
Q53765556	Q60585685		Q60576132						
Q53765556	Q60585727		Q60576132						
Q53765556	Q60585670		Q60576132						
Q53765557	Q60585811		Q60576132						
Q53765557	Q60585857		Q60576245						
Q53765582	Q60585670		Q60576132						
Q53766072	Q60585670		Q60576010						
Q53766072	Q60585811		Q60576010						
Q53766094	Q60585685		Q60576125						
Q53766098	Q60585857		Q60576056						
Q53766098	Q60585811		Q60576056						
Q53766102	Q60585766		Q60576096						
Q53766102	Q60585670		Q60576096						
Q53766112	Q60585668		Q60576049						
Q53766136	Q60585664		Q60576183						
Q53793560	Q60585654		Q60576088						
Q53793565	Q60585670		Q60576227						
Q53793573	Q60585664		Q60595404						
Q53793578	Q60585670		Q60576025						
Q53793611	Q60585635		Q60576092						
Q53793611	Q60585646		Q60576092						
Q53793622	Q60585664		Q60576145						
Q53793622	Q60585656		Q60576145						
Q53793622	Q60585654		Q60576145						
Q53793630	Q60585811		Q60576019						
Q53793645	Q60585654		Q60576130						
Q53793647	Q60585685		Q60576077						
Q53793651	Q60585664		Q60576086						
Q53793651	Q60585661		Q60576086						
Q53793651	Q60585685		Q60576086						
Q53793651	Q60585670		Q60576086						
Q53793657	Q60585766		Q60576139						
Q53793660	Q60585685		Q60576118						
Q53793660	Q60585811		Q60578265						
Q53793666	Q60585685		Q60578273						
Q53793666	Q60585811		Q60578273						
Q53793672	Q60585664		Q60576038						
Q53793688	Q60585635		Q60576127						
Q53793697	Q60585652		Q60576141						
Q53793697	Q60585656		Q60576141						
Q53793697	Q60585654		Q60576141						
Q53793723	Q60585635		Q60576046						
Q53793737	Q60585654		Q60576166						
Q53793747	Q60585668		Q60576065						
Q53793747	Q60585670		Q60576065						
Q53793762	Q60585670		Q60576134						
Q53793762	Q60586104		Q60576147						
Q53793762	Q60586145		Q60576217						
Q53793777	Q60585652		Q60578270						
Q53793779	Q60585766		Q60576174						
Q53793779	Q60585670		Q60576174						
Q53793782	Q60585668		Q60576014						
Q53793817	Q60585656		Q60576176						
Q53793817	Q60585654		Q60576176						
Q53793822	Q60585654		Q60576060						
Q53793823	Q60585766		Q60576152						
Q53793823	Q60585727		Q60576152						
Q53793824	Q60585685		Q60576171						
Q53793824	Q60585670		Q60576171						
Q53793828	Q60585811		Q60576130						
Q53793833	Q60585668		Q60576134						
Q53794307	Q60585908		Q60576235						
Q53794307	Q60585857		Q60576235						
Q53794331	Q60585670		Q60576091						
Q53794409	Q60585652		Q60576046						
Q53794483	Q60585656		Q60576046						
Q53794483	Q60585654		Q60576046						
Q53794568	Q60585857		Q56189354						
Q53798403	Q60585857		Q60576136						
Q53798416	Q60585668		Q60578265						
Q53798833	Q60585857		Q60576105						
Q53798867	Q60585652		Q60576176						
Q53798886	Q60585670		Q60576198						
Q53828777	Q60585857		Q60576254						
Q53828777	Q60585962		Q60576254						
Q53838358	Q60585727		Q60576046						
Q53838995	Q60585857		Q60576237						
Q53839203	Q60585664		Q60576197						
Q53839383	Q60585857		Q60576166						
Q53839727	Q60585685		Q60576046						
Q53839727	Q60585665		Q60576046						
Q53839733	Q60585635		Q60576177						
Q53839797	Q60585811		Q60576239						
Q53841559	Q60585766		Q60576086						
Q53841562	Q60585685		Q60576158						
Q53841567	Q60585668		Q60576125						
Q53841571	Q60585857		Q60576092						
Q53841595	Q60585685		Q60576144						
Q53841606	Q60585766		Q60576010						
Q53841623	Q60585665		Q60576086						
Q53841638	Q60585685		Q60576235						
Q53841638	Q60585766		Q60576235						
Q53841638	Q60585727		Q60576235						
Q53841647	Q60585656		Q60576145						
Q53841647	Q60585654		Q60576145						
Q53841694	Q60585635		Q56189354						
Q53841694	Q60585646		Q56189354						
Q53841697	Q60585668		Q60576056						
Q53841711	Q60585661		Q60576130						
Q53841737	Q60585664		Q56189354						
Q53841749	Q60585766		Q60576184						
Q53841749	Q60585727		Q60576184						
Q53841759	Q60585665		Q60576157						
Q53841759	Q60585811		Q60576157						
Q53841759	Q60585685		Q60576157						
Q53841759	Q60585857		Q60576183						
Q53841759	Q60585766		Q60578268						
Q53841759	Q60585668		Q60578268						
Q53841769	Q60585811		Q60576216						
Q53841773	Q60585654		Q60576049						
Q53841773	Q60585811		Q60576049						
Q53841776	Q60585685		Q60576171						
Q53841776	Q60585668		Q60576171						
Q53841776	Q60585727		Q60576171						
Q53841779	Q60585654		Q60578262						
Q53841784	Q60585685		Q60576251						
Q53841784	Q60585766		Q60576251						
Q53841788	Q60585668		Q60576188						
Q53841790	Q60585654		Q60576188						
Q53841846	Q60585654		Q60576083						
Q53841846	Q60585661		Q60576083						
Q53841881	Q60585664		Q60576098						
Q53841886	Q60585857		Q60576055						
Q53841886	Q60585811		Q60576084						
Q53841892	Q60585654		Q60576318						
Q53841896	Q60585654		Q60576108						
Q53841901	Q60585766		Q60576019						
Q53841901	Q60585727		Q60576184						
Q53841939	Q60585857		Q60576169						
Q53841939	Q60585727		Q60576169						
Q53841948	Q60585665		Q60578270						
Q53841948	Q60585661		Q60578270						
Q53841948	Q60585664		Q60578270						
Q53841948	Q60585656		Q60578270						
Q53841948	Q60585654		Q60578270						
Q53841948	Q60585685		Q60578270						
Q53841950	Q60585811		Q60578270						
Q53841955	Q60585670		Q60576217						
Q53841955	Q60585811		Q60578256						
Q53841978	Q60585668		Q60576092						
Q53841985	Q60585664		Q60576092						
Q53841985	Q60585654		Q60576092						
Q53841992	Q60585665		Q60576091						
Q53841992	Q60585668		Q60576091						
Q53842013	Q60585664		Q60576070						
Q53842086	Q60585727		Q60576162						
Q53842094	Q60585811		Q60576195						
Q53842100	Q60585811		Q60576028						
Q53842100	Q60585766		Q60576028						
Q53842100	Q60585727		Q60576028						
Q53842100	Q60585685		Q60576166						
Q53869428	Q60585670		Q60576183						
Q53869428	Q60586012		Q60576183						
Q53952806	Q60585727		Q60576086						
Q53952806	Q60585685		Q60576250						
Q53952810	Q60585908		Q60576239						
Q53952810	Q60585857		Q60576247						
Q53953455	Q60585811		Q60576077						
Q54007522	Q60585857		Q60576128						
Q54007522	Q60585962		Q60576128						
Q54093387	Q60585766		Q5018343						
Q54093464	Q60585670		Q60576202						
Q54093473	Q60585811		Q60576211						
Q54093519	Q60585632		Q60576046						
Q54093519	Q60585635		Q60576046						
Q54093519	Q60585646		Q60576046						
Q54093519	Q60576928		Q60576046						
Q54093639	Q60585670		Q60578271						
Q54093644	Q60585811		Q60576135						
Q54093644	Q60585766		Q60576135						
Q54093657	Q60585668		Q60576079						
Q54093684	Q60585811		Q60576134						
Q54093743	Q60585857		Q60578262						
Q54094069	Q60585646		Q60576117						
Q54094238	Q60585727		Q60576091						
Q54094244	Q60585664		Q60576119						
Q54094256	Q60585661		Q60576087						
Q54094256	Q60585685		Q60576087						
Q54094544	Q60585727		Q60576019						
Q54094544	Q60585668		Q60576160						
Q54094551	Q60585766		Q60576134						
Q54094638	Q60585857		Q60576136						
Q54094680	Q60585670		Q60576092						
Q5409806	Q60586012		Q60576034						
Q5409806	Q60586104		Q60576034						
Q5409806	Q60585962		Q60576034						
Q5409806	Q60586150		Q60576034						
Q5409806	Q60586145		Q60576034						
Q5409806	Q60585668		Q60576106						
Q5409806	Q60585766		Q60576122						
Q5409806	Q60585685		Q60576122						
Q5409806	Q60585811		Q60576122						
Q5409806	Q60586066		Q60576122						
Q5409806	Q60586149		Q60576122						
Q5409806	Q60586151		Q60576122						
Q5409806	Q60585908		Q60576193						
Q5414291	Q60585665		Q5018343						
Q54233842	Q60585661		Q60578270						
Q54233842	Q60585656		Q60578270						
Q54233842	Q60585654		Q60578270						
Q54233843	Q60585656		Q60576169						
Q54233843	Q60585685		Q60576169						
Q54233847	Q60585811		Q60576244						
Q54233863	Q60585727		Q60578268						
Q54233870	Q60585664		Q60576119						
Q54233877	Q60585811		Q60576108						
Q54233882	Q60585670		Q60576091						
Q54233882	Q60585857		Q60576091						
Q54234121	Q60585656		Q60576159						
Q54234121	Q60585654		Q60576159						
Q54234136	Q60585857		Q60576095						
Q54310822	Q60585685		Q60576049						
Q54310822	Q60585727		Q60576049						
Q54310833	Q60585766		Q60576170						
Q54310834	Q60585766		Q60576119						
Q54310845	Q60585857		Q60576067						
Q54310858	Q60585811		Q60576108						
Q54310858	Q60585857		Q60576108						
Q54311264	Q60585654		Q60576025						
Q54311265	Q60585668		Q60576176						
Q54311278	Q60585766		Q60576114						
Q54311284	Q60585766		Q60576240						
Q54311291	Q60585857		Q60576168						
Q54311306	Q60585685		Q60576154						
Q54311306	Q60585670		Q60576154						
Q54311314	Q60585811		Q60576121						
Q54311314	Q60585766		Q60576121						
Q54311325	Q60585685		Q60576134						
Q54311325	Q60585811		Q60576134						
Q54311325	Q60585766		Q60576134						
Q54311337	Q60585857		Q60578275						
Q54311346	Q60585727		Q60576101						
Q54311361	Q60585766		Q60576211						
Q54311373	Q60585670		Q60576238						
Q54311379	Q60585685		Q60576202						
Q54311386	Q60585670		Q5018343						
Q54320908	Q60585664		Q60576061						
Q54320908	Q60585685		Q60576061						
Q54320908	Q60585668		Q60576061						
Q54320908	Q60585908		Q60576061						
Q54320908	Q60586012		Q60576061						
Q54323530	Q60585654		Q60576176						
Q54323532	Q60585857		Q60576084						
Q54323547	Q60585654		Q60576091						
Q54323554	Q60585766		Q60576092						
Q54323574	Q60585811		Q60578265						
Q54323613	Q60585685		Q60576105						
Q54323613	Q60585668		Q60576105						
Q54323613	Q60585727		Q60576105						
Q54323620	Q60585811		Q60576102						
Q54323629	Q60585766		Q60576133						
Q54323639	Q60585727		Q60576092						
Q54323682	Q60585664		Q60578273						
Q54323682	Q60585656		Q60578273						
Q54323711	Q60585811		Q60576160						
Q54323781	Q60585857		Q60576203						
Q54323781	Q60585811		Q60576203						
Q54323781	Q60586012		Q60576203						
Q54324875	Q60585664		Q60576143						
Q54324875	Q60585685		Q60576143						
Q54324875	Q60585668		Q60576143						
Q54324875	Q60585727		Q60576143						
Q54324933	Q60585654		Q60578269						
Q54324944	Q60585811		Q60576049						
Q54324961	Q60585654		Q60576133						
Q54324977	Q60585670		Q60576087						
Q54555956	Q60585766		Q60576092						
Q54555960	Q60585685		Q60576159						
Q54555960	Q60585668		Q60576159						
Q54555960	Q60585727		Q60576159						
Q54555961	Q60585670		Q60576049						
Q54555966	Q60585665		Q60576221						
Q54555966	Q60585664		Q60576221						
Q54555967	Q60585652		Q60576169						
Q54555968	Q60585811		Q60576318						
Q54555970	Q60585857		Q60576156						
Q54555983	Q60585652		Q56189354						
Q54555984	Q60585654		Q60578274						
Q54555986	Q60585811		Q60576014						
Q54555986	Q60585908		Q60576086						
Q54555993	Q60585766		Q60576223						
Q54555995	Q60585766		Q60576216						
Q54555997	Q60585811		Q60576114						
Q54555997	Q60585670		Q60576114						
Q54555998	Q60585670		Q60576209						
Q54555999	Q60585652		Q60578265						
Q54556000	Q60585668		Q60576038						
Q54556001	Q60585632		Q60576152						
Q54556001	Q60576928		Q60576152						
Q54556003	Q60585811		Q60576188						
Q54556005	Q60585685		Q60576152						
Q54556006	Q60585811		Q60576093						
Q54556007	Q60585664		Q60576183						
Q54556007	Q60585665		Q60576183						
Q54556007	Q60585857		Q60578260						
Q54556007	Q60585654		Q60578268						
Q54556009	Q60585635		Q60576092						
Q54556009	Q60585646		Q60576092						
Q54556010	Q60585652		Q60576177						
Q54556011	Q60585656		Q56189354						
Q54556011	Q60585654		Q56189354						
Q54556012	Q60585727		Q60576018						
Q54556031	Q60585654		Q60576197						
Q54556032	Q60585727		Q60576093						
Q54556034	Q60585654		Q60576030						
Q54556035	Q60585766		Q60576030						
Q54556035	Q60585727		Q60576030						
Q54556036	Q60585664		Q60576176						
Q54556037	Q60585664		Q60576017						
Q54556039	Q60585664		Q60578275						
Q54556041	Q60585811		Q60576025						
Q54556043	Q60585685		Q60576113						
Q54556045	Q60585727		Q60576195						
Q54556047	Q60585670		Q60576133						
Q54556048	Q60585632		Q60576176						
Q54556049	Q60585766		Q5018343						
Q54556050	Q60585766		Q60576014						
Q54556050	Q60585727		Q60576014						
Q54556050	Q60585811		Q60576014						
Q54556052	Q60585727		Q60576028						
Q54556053	Q60585664		Q60576169						
Q54556053	Q60585668		Q60576169						
Q54556054	Q60585857		Q60576028						
Q54556055	Q60585670		Q60576102						
Q54556079	Q60585668		Q60576243						
Q54556091	Q60585766		Q60576139						
Q54556109	Q60585811		Q60576020						
Q54556109	Q60585668		Q60576132						
Q54556111	Q60585665		Q60576113						
Q54556113	Q60585857		Q60578275						
Q54556114	Q60585727		Q60576180						
Q54556253	Q60585661		Q60578256						
Q54556253	Q60585654		Q60578269						
Q54556254	Q60585661		Q60576177						
Q54556254	Q60585654		Q60576177						
Q54556255	Q60585665		Q60576136						
Q54556255	Q60585668		Q60576136						
Q54556256	Q60585727		Q60576102						
Q54556257	Q60585670		Q60576208						
Q54556286	Q60585665		Q60576203						
Q54556288	Q60585811		Q60576017						
Q54556288	Q60585670		Q60576064						
Q54556289	Q60585656		Q60576152						
Q54556289	Q60585654		Q60576152						
Q54556306	Q60585766		Q60576245						
Q54556308	Q60585685		Q60576136						
Q54556308	Q60585670		Q60576136						
Q54556312	Q60585766		Q60576098						
Q54556331	Q60585685		Q60576083						
Q54556343	Q60585656		Q60576169						
Q54556350	Q60585857		Q60576239						
Q54556352	Q60585685		Q56189354						
Q54556352	Q60585766		Q56189354						
Q54556352	Q60585811		Q56189354						
Q54556352	Q60585727		Q56189354						
Q54556352	Q60585670		Q56189354						
Q54556361	Q60585656		Q60576152						
Q54556361	Q60585654		Q60576152						
Q54556363	Q60585654		Q60576046						
Q54556425	Q60585727		Q60576237						
Q54556432	Q60585654		Q60578264						
Q54556435	Q60585766		Q60576138						
Q54556455	Q60585766		Q60576239						
Q54556457	Q60585654		Q60576180						
Q54556458	Q60585654		Q60576077						
Q54556461	Q60585668		Q60576118						
Q54556499	Q60585857		Q60576145						
Q54556503	Q60585811		Q60576183						
Q54556506	Q60585670		Q60595404						
Q54556506	Q60585766		Q60595404						
Q54556511	Q60585857		Q60595439						
Q54556513	Q60585811		Q60576056						
Q54556699	Q60585766		Q60576160						
Q54556699	Q60585811		Q60576160						
Q54556996	Q60585766		Q60576237						
Q54557016	Q60585685		Q5018343						
Q54557016	Q60585727		Q5018343						
Q54557039	Q60585766		Q60576113						
Q54557045	Q60585654		Q60576127						
Q54557053	Q60585685		Q60576118						
Q54557053	Q60585766		Q60576118						
Q54557053	Q60585857		Q60576118						
Q54557053	Q60585811		Q60576118						
Q54557061	Q60585652		Q60576030						
Q54557061	Q60585654		Q60576030						
Q54557061	Q60576925		Q60576030						
Q54557077	Q60585727		Q60576064						
Q54557078	Q60585654		Q60576130						
Q54557080	Q60585727		Q60576211						
Q54557081	Q60585811		Q60576209						
Q54557092	Q60585670		Q60576244						
Q54557212	Q60585857		Q60576209						
Q54557212	Q60585962		Q60576209						
Q54557212	Q60585908		Q60576209						
Q54596781	Q60585670		Q60576088						
Q54596783	Q60585766		Q60576211						
Q54596833	Q60585685		Q60576232						
Q54596867	Q60585811		Q60576158						
Q54596867	Q60585766		Q60576158						
Q54596867	Q60585668		Q60576158						
Q54596870	Q60585685		Q60576212						
Q54596870	Q60585670		Q60576212						
Q54596870	Q60585811		Q60576212						
Q54596879	Q60585670		Q60576128						
Q54596879	Q60585668		Q60576128						
Q54596883	Q60585857		Q60576157						
Q54596885	Q60585766		Q60576157						
Q54596887	Q60585670		Q60576060						
Q54596887	Q60585665		Q60576107						
Q54596893	Q60585654		Q60576068						
Q54596899	Q60585665		Q60576096						
Q54596899	Q60585664		Q60576096						
Q54596903	Q60585685		Q60576014						
Q54596903	Q60585670		Q60576014						
Q54596939	Q60585685		Q60576170						
Q54596951	Q60585811		Q60576158						
Q54596951	Q60585727		Q60576158						
Q54596965	Q60585670		Q60576096						
Q54596973	Q60585670		Q60576077						
Q54596973	Q60585668		Q60576077						
Q54596994	Q60585654		Q60576084						
Q54597011	Q60585668		Q60576128						
Q54597029	Q60585665		Q60576098						
Q54597032	Q60585857		Q60576161						
Q54597035	Q60585654		Q60576122						
Q54597040	Q60585668		Q60576068						
Q54597090	Q60585664		Q60576091						
Q54597127	Q60585857		Q60576235						
Q54598914	Q60585668		Q60576149						
Q54598978	Q60585656		Q5018343						
Q54598980	Q60585857		Q60576020						
Q54598980	Q60585670		Q60576127						
Q54598980	Q60585727		Q60576200						
